age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,output
66,retired,married,unknown,no,no,no,cellular,aug,wed,147,2,1,failure,yes
41,technician,single,professional.course,no,yes,no,telephone,may,thu,294,3,0,nonexistent,no
55,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,567,2,0,nonexistent,no
33,technician,single,university.degree,no,yes,no,cellular,aug,thu,131,11,0,nonexistent,no
24,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,282,1,0,nonexistent,no
35,self-employed,single,university.degree,no,yes,no,cellular,jul,thu,106,1,0,nonexistent,no
32,admin.,married,high.school,no,yes,no,cellular,jul,thu,434,2,0,nonexistent,no
36,entrepreneur,married,basic.6y,no,yes,no,telephone,may,tue,284,2,0,nonexistent,no
26,technician,single,university.degree,no,no,no,cellular,may,fri,199,1,1,failure,yes
28,unemployed,single,basic.4y,no,yes,yes,cellular,oct,fri,462,1,0,nonexistent,no
43,unknown,married,unknown,no,yes,no,telephone,may,mon,267,2,0,nonexistent,no
57,management,married,university.degree,no,yes,no,cellular,nov,fri,108,1,0,nonexistent,no
30,admin.,married,university.degree,no,no,no,cellular,may,tue,22,4,0,nonexistent,no
44,blue-collar,married,basic.6y,unknown,no,no,telephone,jul,thu,304,4,0,nonexistent,no
37,management,single,university.degree,no,yes,no,cellular,nov,tue,242,2,1,failure,no
45,self-employed,divorced,university.degree,no,no,no,cellular,jul,tue,69,4,0,nonexistent,no
27,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,53,3,0,nonexistent,no
47,management,married,basic.4y,unknown,no,no,cellular,nov,wed,57,1,0,nonexistent,no
42,management,married,university.degree,unknown,yes,no,cellular,aug,thu,109,5,0,nonexistent,no
38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,84,9,0,nonexistent,no
27,admin.,single,high.school,no,yes,no,cellular,apr,thu,127,2,0,nonexistent,no
38,services,single,basic.9y,no,yes,no,cellular,jul,mon,149,4,0,nonexistent,no
32,admin.,married,high.school,no,yes,no,cellular,may,tue,323,2,0,nonexistent,no
32,admin.,married,university.degree,no,yes,no,cellular,sep,fri,205,2,0,nonexistent,no
37,technician,divorced,professional.course,no,no,no,cellular,aug,tue,312,1,0,nonexistent,no
55,technician,married,professional.course,no,yes,no,telephone,jun,mon,555,5,0,nonexistent,yes
50,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,74,1,0,nonexistent,no
35,admin.,married,high.school,no,no,no,telephone,jun,mon,250,1,0,nonexistent,no
31,services,married,high.school,unknown,yes,no,telephone,jun,tue,170,1,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,cellular,jul,fri,305,10,0,nonexistent,no
34,technician,married,professional.course,no,yes,no,telephone,jul,tue,389,7,0,nonexistent,no
29,services,single,high.school,no,yes,no,telephone,jun,thu,170,2,0,nonexistent,no
35,admin.,single,high.school,no,yes,no,cellular,apr,thu,352,1,0,nonexistent,no
51,management,married,basic.4y,no,yes,no,cellular,jul,thu,47,2,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,aug,tue,157,4,0,nonexistent,no
53,blue-collar,married,professional.course,no,no,yes,cellular,may,mon,28,6,0,nonexistent,no
29,technician,married,university.degree,no,yes,no,telephone,aug,thu,137,1,0,nonexistent,no
26,admin.,single,high.school,no,no,no,telephone,jun,mon,278,1,0,nonexistent,no
36,admin.,single,university.degree,no,no,yes,cellular,nov,tue,187,1,0,nonexistent,yes
25,admin.,single,basic.9y,no,no,no,cellular,jul,thu,198,3,0,nonexistent,no
46,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,96,6,0,nonexistent,no
43,management,married,university.degree,unknown,yes,yes,cellular,apr,fri,307,1,0,nonexistent,no
31,admin.,divorced,university.degree,no,yes,yes,cellular,aug,tue,134,1,0,nonexistent,no
34,management,married,university.degree,no,yes,no,cellular,nov,thu,140,2,0,nonexistent,no
49,technician,single,university.degree,unknown,yes,no,telephone,may,wed,56,1,0,nonexistent,no
40,admin.,single,basic.9y,no,yes,no,cellular,may,thu,356,1,3,success,yes
38,management,divorced,university.degree,no,yes,no,cellular,jul,tue,543,9,0,nonexistent,no
53,management,married,unknown,unknown,yes,no,cellular,jul,thu,250,1,0,nonexistent,no
33,technician,single,high.school,no,yes,no,cellular,may,wed,446,3,0,nonexistent,no
49,unknown,married,high.school,unknown,yes,no,cellular,aug,tue,54,1,0,nonexistent,no
31,admin.,single,high.school,no,yes,no,cellular,aug,thu,144,2,0,nonexistent,no
49,admin.,married,university.degree,unknown,no,no,cellular,jul,tue,22,6,0,nonexistent,no
60,management,married,university.degree,unknown,yes,no,cellular,aug,tue,66,14,0,nonexistent,no
23,services,single,high.school,no,yes,yes,cellular,jul,mon,129,2,0,nonexistent,no
25,admin.,married,high.school,no,no,no,cellular,jul,thu,298,1,0,nonexistent,no
56,admin.,married,unknown,unknown,no,no,cellular,jul,tue,599,1,0,nonexistent,no
34,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,306,2,1,failure,no
57,self-employed,single,high.school,unknown,no,no,telephone,may,wed,139,1,0,nonexistent,no
54,technician,married,basic.4y,no,no,no,telephone,may,tue,120,2,0,nonexistent,no
47,technician,married,professional.course,unknown,no,no,cellular,jul,tue,455,1,0,nonexistent,no
40,admin.,single,high.school,no,yes,no,cellular,jul,tue,237,4,0,nonexistent,no
38,services,married,high.school,no,yes,no,cellular,nov,fri,306,1,1,failure,no
38,admin.,married,basic.9y,unknown,yes,no,telephone,may,thu,617,2,0,nonexistent,no
46,technician,divorced,professional.course,no,yes,no,cellular,may,mon,214,2,0,nonexistent,no
45,management,married,university.degree,no,no,no,cellular,may,thu,647,1,1,failure,yes
43,self-employed,married,high.school,no,yes,no,telephone,oct,wed,181,1,0,nonexistent,yes
32,entrepreneur,single,university.degree,no,yes,no,cellular,jul,tue,192,3,0,nonexistent,no
35,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,109,1,0,nonexistent,no
23,blue-collar,single,basic.9y,no,no,yes,cellular,jul,mon,105,3,0,nonexistent,no
41,services,married,high.school,no,yes,no,cellular,jul,mon,82,2,0,nonexistent,no
30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,597,2,0,nonexistent,no
38,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,396,1,0,nonexistent,no
52,management,married,university.degree,unknown,no,no,telephone,may,mon,467,5,0,nonexistent,no
34,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,267,1,0,nonexistent,no
34,blue-collar,married,basic.6y,no,yes,no,cellular,jul,mon,320,1,0,nonexistent,no
34,admin.,married,university.degree,no,no,no,cellular,nov,fri,124,3,0,nonexistent,no
31,technician,single,professional.course,no,yes,no,cellular,aug,tue,242,1,0,nonexistent,no
23,student,single,university.degree,no,unknown,unknown,cellular,apr,mon,131,6,1,failure,no
40,technician,married,professional.course,no,yes,no,cellular,nov,thu,180,1,1,failure,no
33,admin.,married,university.degree,no,yes,no,cellular,oct,tue,148,2,1,success,yes
38,technician,married,professional.course,no,yes,no,telephone,may,tue,349,1,0,nonexistent,no
34,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,thu,280,3,0,nonexistent,no
55,retired,divorced,university.degree,no,yes,no,cellular,jun,mon,113,2,0,nonexistent,no
46,housemaid,married,basic.4y,no,no,no,telephone,jun,fri,134,10,0,nonexistent,no
36,technician,married,professional.course,no,no,no,cellular,may,tue,541,2,0,nonexistent,no
40,technician,single,professional.course,no,no,yes,cellular,may,fri,807,1,0,nonexistent,no
56,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,86,3,0,nonexistent,no
49,management,divorced,university.degree,no,no,no,telephone,may,wed,675,1,0,nonexistent,no
26,management,single,university.degree,no,yes,no,cellular,may,tue,165,1,0,nonexistent,no
33,services,single,high.school,no,no,no,cellular,apr,mon,11,5,0,nonexistent,no
30,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,124,2,0,nonexistent,no
56,retired,married,basic.4y,no,no,no,cellular,dec,thu,582,4,0,nonexistent,yes
38,blue-collar,single,high.school,no,no,no,telephone,mar,tue,450,3,2,success,yes
37,technician,single,university.degree,no,no,no,telephone,may,wed,226,1,0,nonexistent,no
49,entrepreneur,married,university.degree,no,yes,no,cellular,apr,mon,48,1,1,failure,no
25,services,single,professional.course,no,yes,no,telephone,jun,thu,18,3,0,nonexistent,no
28,self-employed,single,university.degree,no,yes,no,cellular,nov,thu,97,2,3,success,no
41,services,married,high.school,unknown,no,no,telephone,jun,mon,33,21,0,nonexistent,no
40,management,single,university.degree,no,no,no,telephone,may,thu,179,2,0,nonexistent,no
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,488,1,0,nonexistent,no
41,management,married,university.degree,unknown,no,no,telephone,may,thu,184,2,0,nonexistent,no
29,admin.,single,high.school,no,no,no,telephone,jun,wed,211,1,0,nonexistent,no
30,services,single,high.school,no,no,no,cellular,nov,mon,104,2,0,nonexistent,no
35,services,married,basic.6y,no,no,no,cellular,may,mon,592,1,1,success,yes
42,admin.,single,university.degree,no,no,no,telephone,may,thu,236,3,0,nonexistent,no
55,unemployed,married,basic.4y,unknown,no,no,telephone,may,thu,214,4,0,nonexistent,no
33,technician,married,university.degree,unknown,yes,no,cellular,aug,tue,153,1,0,nonexistent,no
30,admin.,single,high.school,no,yes,yes,telephone,may,tue,101,1,0,nonexistent,no
32,services,married,unknown,no,no,no,telephone,jun,mon,98,4,0,nonexistent,no
39,blue-collar,single,basic.4y,no,no,yes,cellular,may,tue,205,2,0,nonexistent,no
30,admin.,married,high.school,no,yes,no,telephone,may,fri,110,4,0,nonexistent,no
36,self-employed,divorced,basic.9y,no,no,no,cellular,nov,wed,133,1,2,failure,no
60,retired,married,university.degree,unknown,yes,no,telephone,may,tue,245,2,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,thu,20,20,0,nonexistent,no
42,blue-collar,married,basic.4y,no,no,no,cellular,apr,wed,1217,3,0,nonexistent,yes
51,technician,married,professional.course,no,yes,no,telephone,may,wed,113,2,0,nonexistent,no
38,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,fri,73,1,0,nonexistent,no
39,management,married,university.degree,no,no,no,cellular,aug,fri,31,1,0,nonexistent,no
31,blue-collar,single,high.school,no,yes,no,cellular,mar,tue,272,1,0,nonexistent,yes
29,admin.,single,university.degree,no,no,no,telephone,jul,fri,277,1,0,nonexistent,no
39,admin.,single,university.degree,no,yes,no,cellular,jul,mon,589,2,0,nonexistent,no
46,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,251,3,0,nonexistent,no
35,services,divorced,high.school,unknown,no,yes,cellular,jul,mon,97,2,0,nonexistent,no
30,technician,married,university.degree,no,yes,no,cellular,may,thu,46,3,0,nonexistent,no
25,services,single,high.school,no,no,no,cellular,jul,mon,322,2,0,nonexistent,no
25,services,single,high.school,no,yes,no,telephone,oct,thu,301,1,0,nonexistent,yes
44,blue-collar,divorced,basic.6y,unknown,no,no,cellular,jul,fri,580,7,0,nonexistent,no
38,admin.,married,university.degree,no,yes,no,cellular,aug,mon,124,2,0,nonexistent,no
42,unemployed,divorced,high.school,no,yes,no,cellular,nov,wed,166,1,0,nonexistent,no
28,management,single,university.degree,no,yes,no,cellular,jun,thu,383,1,1,success,yes
50,admin.,married,university.degree,no,no,no,cellular,jul,thu,356,1,0,nonexistent,yes
24,services,married,high.school,no,no,no,cellular,may,thu,10,5,0,nonexistent,no
28,student,single,basic.9y,no,yes,no,cellular,mar,tue,156,1,0,nonexistent,yes
52,admin.,single,high.school,unknown,yes,no,cellular,jul,tue,153,3,0,nonexistent,no
36,management,single,high.school,no,no,no,cellular,apr,mon,150,2,0,nonexistent,no
55,technician,married,professional.course,no,no,no,cellular,nov,fri,182,1,1,failure,no
34,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,180,2,0,nonexistent,no
38,admin.,married,university.degree,no,no,no,cellular,aug,fri,14,9,0,nonexistent,no
35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,71,3,0,nonexistent,no
35,technician,married,university.degree,no,no,no,telephone,may,wed,364,1,0,nonexistent,no
51,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,487,2,0,nonexistent,no
55,entrepreneur,married,professional.course,no,yes,yes,cellular,oct,mon,233,1,2,failure,no
42,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,384,1,0,nonexistent,no
31,technician,single,professional.course,no,no,no,cellular,jul,thu,200,5,0,nonexistent,no
38,admin.,single,university.degree,unknown,yes,yes,telephone,may,thu,221,1,0,nonexistent,no
33,management,single,unknown,no,yes,no,telephone,may,wed,371,2,0,nonexistent,no
24,admin.,married,high.school,no,no,yes,telephone,may,mon,61,1,0,nonexistent,no
45,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,67,3,0,nonexistent,no
41,admin.,single,high.school,no,yes,no,cellular,may,fri,57,1,1,failure,no
41,technician,married,high.school,no,no,no,cellular,aug,mon,697,2,0,nonexistent,yes
41,blue-collar,single,basic.6y,unknown,no,no,cellular,may,fri,103,2,1,failure,no
39,admin.,married,university.degree,no,yes,no,telephone,jun,thu,65,3,0,nonexistent,no
46,technician,married,basic.9y,no,yes,no,cellular,nov,wed,354,2,0,nonexistent,no
85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,175,6,1,success,yes
38,management,married,university.degree,no,no,no,cellular,sep,wed,149,2,1,failure,no
40,management,married,basic.9y,no,yes,yes,telephone,jun,fri,162,1,0,nonexistent,no
52,services,married,high.school,unknown,no,no,cellular,aug,mon,97,2,0,nonexistent,no
39,technician,married,high.school,no,no,no,cellular,aug,tue,116,1,0,nonexistent,no
85,retired,married,basic.4y,no,no,no,cellular,apr,tue,165,3,0,nonexistent,no
48,admin.,single,high.school,no,yes,no,telephone,may,wed,275,2,0,nonexistent,no
21,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,250,1,0,nonexistent,no
56,blue-collar,married,basic.9y,unknown,yes,yes,cellular,aug,mon,126,2,0,nonexistent,no
41,unemployed,married,professional.course,no,yes,no,cellular,may,mon,34,7,0,nonexistent,no
37,blue-collar,divorced,professional.course,no,yes,no,cellular,may,tue,304,3,0,nonexistent,no
53,retired,married,basic.9y,no,no,no,telephone,apr,thu,67,3,0,nonexistent,no
33,services,married,high.school,unknown,yes,no,telephone,may,mon,337,2,0,nonexistent,no
34,services,unknown,high.school,no,yes,yes,cellular,may,tue,369,2,1,failure,no
33,technician,married,basic.9y,no,no,no,telephone,may,mon,493,1,0,nonexistent,no
29,technician,single,university.degree,no,yes,no,cellular,jun,wed,138,1,0,nonexistent,no
30,management,married,university.degree,no,no,yes,cellular,jul,wed,465,2,0,nonexistent,no
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,322,11,0,nonexistent,no
49,self-employed,divorced,university.degree,no,yes,no,cellular,jul,wed,126,4,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,298,2,1,success,no
28,admin.,single,university.degree,no,yes,no,cellular,sep,mon,387,2,3,success,no
29,blue-collar,single,unknown,no,yes,no,cellular,may,fri,61,1,1,failure,no
31,services,married,professional.course,no,no,no,cellular,nov,thu,627,3,0,nonexistent,no
52,blue-collar,single,high.school,unknown,unknown,unknown,telephone,may,wed,124,1,0,nonexistent,no
50,technician,married,high.school,no,no,no,cellular,dec,mon,620,3,0,nonexistent,yes
35,technician,married,professional.course,no,no,no,cellular,aug,mon,80,1,0,nonexistent,no
25,blue-collar,single,basic.4y,no,yes,no,telephone,may,wed,1681,1,0,nonexistent,yes
26,technician,married,university.degree,no,yes,no,cellular,jul,fri,116,1,0,nonexistent,no
38,blue-collar,married,high.school,unknown,yes,no,telephone,may,fri,203,2,0,nonexistent,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,118,3,0,nonexistent,no
52,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,143,5,1,failure,no
49,admin.,married,university.degree,no,no,no,cellular,aug,tue,958,5,0,nonexistent,yes
31,technician,single,university.degree,no,yes,no,telephone,may,wed,252,1,0,nonexistent,no
74,retired,married,high.school,no,yes,no,cellular,aug,thu,1452,1,1,failure,yes
47,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,693,2,0,nonexistent,no
28,admin.,married,university.degree,no,no,no,cellular,may,tue,72,3,1,failure,no
48,admin.,married,university.degree,no,no,no,telephone,apr,thu,185,1,2,success,yes
55,management,married,basic.4y,no,yes,yes,cellular,may,wed,1108,3,0,nonexistent,no
40,admin.,married,professional.course,no,no,no,cellular,jul,wed,130,1,0,nonexistent,no
46,entrepreneur,married,unknown,no,yes,no,cellular,apr,mon,58,4,0,nonexistent,no
25,student,single,high.school,no,no,no,telephone,sep,mon,185,1,0,nonexistent,yes
42,admin.,single,high.school,no,no,no,telephone,jun,fri,140,2,0,nonexistent,no
46,entrepreneur,married,basic.9y,no,no,no,telephone,may,mon,241,2,0,nonexistent,no
37,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,148,3,0,nonexistent,no
29,technician,single,university.degree,no,yes,yes,cellular,may,tue,485,2,0,nonexistent,no
50,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,tue,600,1,0,nonexistent,no
34,self-employed,married,professional.course,no,yes,no,cellular,nov,wed,103,3,1,failure,no
42,admin.,single,basic.9y,no,no,no,telephone,may,fri,145,2,0,nonexistent,no
35,services,married,basic.6y,unknown,no,no,cellular,may,tue,178,2,1,failure,no
32,services,married,high.school,no,no,no,cellular,nov,tue,91,1,0,nonexistent,no
